 RADAR_ALT    ,ALT          ,PITCH_ATT    ,MAG_HEADING  ,ROLL_ATT     ,PITCH RATE   ,ROLL RATE    ,RATE_OF_CLIMB,LONG_CYC_POS ,PEDAL_POS    ,PWR_LEVER    ,LAT_CYC_POS  ,LTM_CMD_POS  ,FLAP_POS     ,RTR2_MAST_TRQ,RTR1_MAST_TRQ,PYL1_CONV_POS,IND_AIRSPEED ,ROTOR2_SPEED ,MSTR_CAUTION ,DGPS_TIME    ,DGPS_LAT     ,DGPS_LON     ,DGPS_HEIGHT  ,DGPS_SOG     ,DGPS_COG     ,DGPS_PDOP    ,DGPS_AGE_DATA,DGPS_ROC     ,
   661., 1300.,  8.25, -23.51,   0.31,  0.004, -0.223,  -74., 41.60, 40.57, 45.51, 48.54,  -0.26, 2.8, 55601., 75927., 0.1,138.8, 98.3,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   666., 1265.,  8.25, -23.86,   0.31, -0.098, -0.431,  -86., 41.60, 41.03, 45.51, 48.71,  -0.48, 2.7, 44647., 82520., 0.1,139.2, 98.5,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   661., 1300.,  8.25, -23.86,   0.18,  0.105, -0.223, -104., 41.36, 40.57, 45.51, 48.54,  -0.26, 2.8, 46685., 81641., 0.1,139.6, 98.3,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   666., 1265.,  8.12, -23.86,   0.18, -0.098, -0.015, -133., 41.60, 41.03, 45.38, 48.71,  -0.48, 2.7, 45157., 79223., 0.1,139.6, 98.6,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   661., 1282.,  8.25, -23.86,   0.18,  0.004, -0.015, -163., 41.48, 40.73, 45.51, 48.54,  -0.48, 2.8, 52799., 76586., 0.1,140.0, 98.5,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   666., 1265.,  8.12, -23.86,   0.18, -0.098, -0.223, -199., 41.84, 41.03, 45.38, 48.54,  -0.26, 2.7, 52799., 68674., 0.1,140.0, 98.7,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   661., 1282.,  8.12, -23.51,   0.05,  0.105, -0.015, -229., 41.60, 40.73, 45.38, 48.54,  -0.48, 2.8, 54582., 69773., 0.1,140.0, 98.6,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   666., 1248.,  8.12, -23.86,   0.05, -0.098, -0.015, -247., 41.96, 41.03, 45.25, 48.54,  -0.26, 2.7, 57129., 66257., 0.1,139.6, 98.9,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   664., 1282.,  8.12, -23.86,   0.05,  0.105, -0.223, -265., 41.84, 40.73, 45.38, 48.54,  -0.48, 2.8, 52544., 69334., 0.1,140.4, 98.9,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   669., 1265.,  8.12, -23.51,   0.05,  0.004, -0.223, -282., 42.08, 41.03, 45.25, 48.54,  -0.26, 2.7, 56110., 70872., 0.1,140.4, 99.2,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   664., 1265.,  8.12, -23.51,  -0.08,  0.207, -0.223, -288., 41.84, 40.73, 45.38, 48.54,  -0.48, 2.8, 49232., 75487., 0.1,140.8, 99.2,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   666., 1265.,  8.12, -23.51,  -0.08,  0.004, -0.431, -288., 41.96, 41.03, 45.25, 48.37,  -0.26, 2.7, 50506., 78344., 0.1,140.0, 99.5,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   661., 1265.,  8.12, -23.51,  -0.08,  0.207, -0.015, -271., 41.60, 40.73, 45.51, 48.54,  -0.48, 2.8, 49742., 76806., 0.0,140.4, 99.5,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   669., 1265.,  8.12, -23.51,  -0.21,  0.004, -0.223, -247., 41.72, 41.03, 45.25, 48.37,  -0.48, 2.7, 54837., 75048., 0.1,139.6, 99.7,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   661., 1265.,  8.12, -23.51,  -0.21,  0.207, -0.015, -223., 41.48, 40.73, 45.51, 48.54,  -0.48, 2.8, 58913., 69553., 0.1,140.4, 99.7,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   669., 1265.,  8.12, -23.16,  -0.21,  0.004, -0.223, -199., 41.72, 40.88, 45.38, 48.37,  -0.26, 2.7, 63753., 74169., 0.1,140.0, 99.9,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   666., 1248.,  8.12, -23.51,  -0.21,  0.207, -0.223, -169., 41.60, 39.96, 45.64, 48.54,  -0.48, 2.8, 60696., 71751., 0.0,140.8, 99.9,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   669., 1265.,  8.12, -23.51,  -0.21,  0.105, -0.223, -151., 42.08, 40.11, 45.51, 48.37,  -0.26, 2.7, 54837., 75048., 0.1,139.6,100.0,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   664., 1248.,  8.12, -23.51,  -0.34,  0.309, -0.431, -139., 41.84, 39.81, 45.64, 48.54,  -0.48, 2.7, 55856., 81641., 0.0,141.2,100.0,0.,193053.00,  3228.25,  9702.89, 382.3,139.3, 346.47,  1.70,  2., -0.362
   666., 1265.,  8.12, -23.16,  -0.34,  0.105, -0.431, -133., 42.08, 39.96, 45.51, 48.37,  -0.26, 2.7, 49232., 79883., 0.1,141.2,100.0,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   664., 1231.,  8.25, -23.16,  -0.34,  0.207, -0.431, -139., 41.96, 39.81, 45.77, 48.54,  -0.48, 2.8, 53563., 77245., 0.0,142.4,100.0,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1265.,  8.12, -23.16,  -0.34,  0.105,  0.402, -163., 42.20, 39.96, 45.51, 48.37,  -0.48, 2.7, 53563., 72410., 0.1,142.4,100.0,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   664., 1231.,  8.12, -23.16,  -0.34,  0.207, -0.431, -199., 41.96, 39.96, 45.77, 48.71,  -0.48, 2.8, 60950., 68674., 0.0,143.6,100.0,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   669., 1265.,  8.25, -23.16,  -0.48,  0.105, -0.015, -229., 42.20, 40.11, 45.51, 48.71,  -0.26, 2.7, 59932., 68015., 0.1,142.8,100.0,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1231.,  8.25, -23.16,  -0.48,  0.207, -0.431, -259., 42.08, 39.96, 45.77, 48.88,  -0.48, 2.8, 60950., 70652., 0.0,143.9,100.2,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   669., 1265.,  8.12, -23.16,  -0.48,  0.105,  0.402, -271., 42.20, 39.96, 45.51, 48.71,  -0.26, 2.7, 57894., 71092., 0.1,143.2,100.2,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1231.,  8.25, -23.16,  -0.48,  0.207, -0.431, -277., 42.08, 39.96, 45.77, 49.05,  -0.48, 2.8, 52544., 79223., 0.0,144.3,100.2,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   669., 1282.,  8.25, -23.16,  -0.61,  0.105,  0.194, -265., 42.20, 39.81, 45.51, 48.88,  -0.26, 2.7, 49742., 82300., 0.1,143.2,100.2,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1231.,  8.25, -23.16,  -0.61,  0.309, -0.015, -253., 42.08, 39.96, 45.77, 49.22,  -0.48, 2.8, 40316., 86256., 0.0,143.9,100.2,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1282.,  8.25, -23.16,  -0.61,  0.207,  0.611, -235., 41.96, 39.81, 45.64, 48.88,  -0.48, 2.8, 45666., 87795., 0.1,144.3,100.3,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1231.,  8.25, -22.81,  -0.61,  0.309,  0.611, -205., 41.60, 39.96, 45.77, 49.22,  -0.48, 2.8, 53054., 93948., 0.0,145.1,100.3,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1282.,  8.25, -22.81,  -0.61,  0.004,  1.652, -145., 41.36, 40.11, 45.64, 48.88,  -0.26, 2.7, 56620., 78784., 0.1,142.8,100.3,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1231.,  8.25, -22.81,  -0.48,  0.004,  1.236,  -92., 41.00, 40.73, 45.77, 49.39,  -0.48, 2.8, 60186., 77026., 0.0,143.2,100.2,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   664., 1300.,  8.25, -22.81,  -0.48,  0.105,  1.652,  -44., 40.76, 40.42, 45.64, 49.05,  -0.26, 2.8, 66045., 76366., 0.1,143.2,100.0,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1248.,  8.25, -22.81,  -0.34,  0.207,  1.027,  -26., 41.00, 40.73, 45.77, 49.39,  -0.48, 2.7, 58658., 67575., 0.0,144.7, 99.9,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1300.,  8.38, -22.81,  -0.48,  0.512,  1.027,  -26., 41.36, 40.57, 45.64, 49.05,  -0.26, 2.8, 58658., 75927., 0.1,145.1, 99.7,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   669., 1248.,  8.38, -22.46,  -0.34,  0.614,  2.069,  -32., 41.84, 40.88, 45.77, 49.39,  -0.26, 2.8, 61715., 72410., 0.1,145.1, 99.7,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1300.,  8.38, -22.81,  -0.21,  1.020,  1.444,  -32., 42.44, 40.57, 45.64, 49.05,  -0.26, 2.8, 56875., 77026., 0.1,143.6, 99.6,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   669., 1248.,  8.51, -22.46,  -0.21,  0.715,  1.027,  -26., 43.17, 40.88, 45.77, 49.39,  -0.48, 2.7, 62224., 77465., 0.0,143.9, 99.6,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   666., 1300.,  8.64, -22.46,  -0.21,  0.715,  2.069,   -8., 43.41, 40.57, 45.64, 49.22,  -0.26, 2.7, 56620., 78784., 0.1,143.9, 99.5,0.,193054.00,  3228.29,  9702.90, 382.4,140.2, 346.42,  1.70,  3.,  0.105
   669., 1265.,  8.64, -22.46,  -0.08,  0.410,  1.861,    4., 44.01, 40.88, 45.77, 49.39,  -0.26, 2.7, 55346., 81201., 0.1,143.9, 99.6,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   666., 1300.,  8.64, -22.46,  -0.21,  0.410,  1.861,   28., 44.37, 40.57, 45.64, 49.05,  -0.26, 2.7, 54072., 83839., 0.1,143.2, 99.3,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   669., 1265.,  8.64, -22.46,  -0.08,  0.004,  2.069,   52., 45.09, 40.88, 45.77, 49.39,  -0.48, 2.7, 56620., 79443., 0.1,143.2, 99.5,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   666., 1300.,  8.64, -22.46,  -0.08,  0.004,  2.694,   87., 45.33, 40.57, 45.64, 49.05,  -0.26, 2.8, 58403., 78125., 0.1,143.6, 99.2,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   672., 1265.,  8.64, -22.46,   0.18, -0.301,  2.277,  111., 45.81, 41.03, 45.77, 49.05,  -0.26, 2.7, 62734., 77245., 0.1,144.3, 99.3,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   669., 1300.,  8.64, -22.46,   0.18, -0.403,  2.694,  123., 45.93, 40.57, 46.28, 48.88,  -0.26, 2.7, 58403., 72850., 0.1,145.1, 99.2,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   674., 1265.,  8.51, -22.46,   0.31, -0.708,  2.069,  117., 46.17, 41.03, 46.54, 49.05,  -0.48, 2.7, 62988., 80322., 0.1,145.5, 99.3,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   669., 1300.,  8.51, -22.46,   0.31, -0.708,  2.694,   99., 45.93, 40.57, 46.54, 48.88,  -0.48, 2.7, 63753., 75048., 0.1,144.7, 99.0,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   674., 1265.,  8.38, -22.46,   0.44, -1.013,  2.069,   87., 46.17, 41.03, 46.54, 49.05,  -0.48, 2.7, 64262., 74828., 0.1,144.3, 99.2,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   669., 1300.,  8.25, -22.46,   0.44, -0.912,  2.277,   81., 45.69, 40.57, 46.67, 48.88,  -0.48, 2.7, 67828., 73509., 0.1,145.1, 98.9,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   674., 1265.,  8.12, -22.46,   0.57, -1.217,  1.861,   87., 45.69, 41.03, 46.67, 49.05,  -0.26, 2.7, 64007., 74828., 0.1,144.3, 99.0,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   669., 1282.,  7.99, -22.46,   0.57, -1.115,  1.861,  117., 45.33, 40.73, 46.93, 48.88,  -0.26, 2.8, 66300., 75268., 0.1,143.6, 98.9,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   674., 1265.,  7.87, -22.81,   0.70, -1.217,  1.444,  141., 45.57, 41.03, 46.80, 48.88,  -0.48, 2.7, 64007., 79443., 0.1,142.8, 98.9,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   669., 1282.,  7.87, -22.81,   0.70, -1.013,  1.444,  159., 45.21, 40.73, 47.05, 48.88,  -0.48, 2.7, 67574., 75927., 0.1,143.2, 98.7,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   674., 1265.,  7.74, -22.46,   0.70, -1.013,  1.444,  177., 45.09, 41.03, 46.93, 48.88,  -0.26, 2.7, 69357., 74828., 0.1,142.8, 98.9,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   669., 1265.,  7.74, -22.81,   0.70, -0.708,  1.027,  201., 44.49, 40.73, 47.05, 48.88,  -0.48, 2.7, 69612., 76366., 0.1,143.2, 98.6,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   674., 1265.,  7.61, -23.16,   0.70, -0.810,  1.027,  224., 44.37, 41.03, 46.80, 48.88,  -0.26, 2.7, 66810., 72850., 0.1,142.4, 98.6,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   669., 1265.,  7.61, -22.81,   0.70, -0.505,  0.611,  242., 43.77, 40.73, 47.05, 48.88,  -0.48, 2.8, 68338., 80103., 0.1,142.8, 98.5,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   674., 1265.,  7.61, -23.16,   0.70, -0.607,  0.402,  254., 44.01, 40.88, 46.80, 48.88,  -0.26, 2.7, 60441., 78344., 0.1,142.4, 98.5,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   672., 1248.,  7.48, -23.16,   0.70, -0.200, -0.015,  236., 44.01, 40.73, 46.93, 48.88,  -0.48, 2.8, 59422., 80542., 0.0,143.6, 98.3,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   677., 1265.,  7.48, -23.51,   0.70, -0.098,  0.402,  207., 44.73, 40.88, 46.54, 48.88,  -0.26, 2.7, 62479., 79663., 0.1,143.2, 98.3,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   672., 1248.,  7.48, -23.16,   0.70,  0.207, -0.223,  165., 45.21, 40.73, 46.80, 48.88,  -0.48, 2.8, 56620., 75927., 0.0,143.9, 98.2,0.,193055.00,  3228.33,  9702.91, 383.1,141.2, 346.51,  1.70,  4.,  0.683
   680., 1265.,  7.48, -23.16,   0.70,  0.004, -0.015,  123., 46.17, 40.88, 46.67, 48.71,  -0.26, 2.7, 64262., 77465., 0.1,143.9, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   674., 1248.,  7.48, -23.51,   0.57,  0.207, -0.015,   93., 46.41, 40.73, 46.80, 49.05,  -0.48, 2.8, 57129., 80103., 0.0,144.7, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   680., 1265.,  7.48, -23.51,   0.57, -0.200, -0.015,   75., 47.13, 40.88, 46.67, 48.71,  -0.26, 2.7, 59167., 80762., 0.1,143.6, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   677., 1248.,  7.35, -23.51,   0.44,  0.004, -0.223,   63., 47.13, 40.73, 46.80, 49.05,  -0.48, 2.8, 56875., 86036., 0.0,143.6, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   680., 1265.,  7.35, -23.16,   0.44, -0.301, -0.015,   63., 47.37, 41.03, 46.67, 48.88,  -0.48, 2.7, 58913., 84278., 0.1,142.4, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   674., 1231.,  7.35, -23.51,   0.44, -0.301, -0.015,   63., 47.25, 40.88, 46.80, 48.88,  -0.48, 2.8, 58403., 81861., 0.0,143.9, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   677., 1265.,  7.22, -23.51,   0.44, -0.607, -0.015,   63., 47.49, 40.88, 46.67, 48.71,  -0.48, 2.7, 61969., 79883., 0.1,143.2, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   674., 1248.,  7.22, -23.51,   0.44, -0.607,  0.194,   63., 47.61, 41.03, 46.93, 49.05,  -0.48, 2.8, 60441., 72850., 0.0,144.7, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   677., 1282.,  7.09, -23.51,   0.44, -0.810,  0.402,   52., 48.09, 40.73, 46.67, 48.71,  -0.26, 2.7, 57384., 76366., 0.1,143.9, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   672., 1231.,  7.09, -23.51,   0.31, -0.810, -0.015,   28., 48.09, 41.03, 46.93, 49.05,  -0.48, 2.8, 60696., 77245., 0.0,144.7, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   674., 1282.,  6.97, -23.16,   0.31, -0.810,  0.611,   -8., 48.21, 40.88, 46.67, 48.71,  -0.26, 2.8, 53308., 77905., 0.1,144.3, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   672., 1231.,  6.84, -23.16,   0.31, -0.810, -0.015,  -62., 48.09, 41.03, 46.80, 49.05,  -0.48, 2.8, 58658., 77685., 0.0,145.9, 98.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   674., 1282.,  6.71, -23.16,   0.31, -0.708,  0.611, -115., 47.85, 40.73, 46.67, 48.71,  -0.26, 2.8, 55601., 76147., 0.1,145.1, 98.3,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   674., 1231.,  6.71, -23.16,   0.31, -0.708, -0.223, -169., 47.25, 40.73, 46.93, 49.05,  -0.48, 2.8, 54327., 76366., 0.0,145.5, 98.3,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   672., 1282.,  6.58, -23.16,   0.31, -0.607,  0.611, -217., 46.65, 40.73, 46.67, 48.88,  -0.26, 2.8, 50506., 77905., 0.1,145.1, 98.5,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   672., 1248.,  6.58, -23.16,   0.31, -0.607,  0.194, -271., 46.41, 40.88, 46.80, 49.22,  -0.48, 2.8, 46176., 83839., 0.1,146.3, 98.6,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   669., 1300.,  6.45, -23.16,   0.31, -0.505,  0.819, -324., 46.29, 40.57, 46.67, 48.88,  -0.26, 2.8, 46430., 80322., 0.1,146.7, 98.7,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   669., 1231.,  6.45, -23.16,   0.31, -0.403,  0.611, -384., 46.17, 40.88, 46.80, 49.05,  -0.48, 2.8, 51016., 80322., 0.0,147.8, 98.9,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   669., 1300.,  6.45, -23.16,   0.31, -0.301,  1.236, -426., 46.05, 40.57, 46.67, 48.88,  -0.26, 2.8, 58658., 76147., 0.1,146.3, 99.0,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   672., 1248.,  6.32, -22.81,   0.31, -0.200,  0.819, -461., 45.93, 40.88, 46.80, 48.88,  -0.48, 2.8, 56110., 72191., 0.1,147.0, 99.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   672., 1300.,  6.32, -22.81,   0.31, -0.200,  1.027, -479., 45.81, 40.57, 46.67, 48.37,  -0.26, 2.8, 61969., 74388., 0.1,147.0, 99.2,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   674., 1248.,  6.32, -22.81,   0.44, -0.200,  0.611, -479., 45.93, 40.88, 46.80, 48.54,  -0.48, 2.7, 59422., 78125., 0.0,147.4, 99.5,0.,193056.00,  3228.36,  9702.92, 383.8,142.3, 346.90,  1.70,  5.,  0.712
   672., 1300.,  6.32, -22.81,   0.31, -0.098,  0.611, -467., 45.81, 40.57, 46.67, 48.20,  -0.26, 2.7, 55346., 78125., 0.1,145.9, 99.3,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   672., 1248.,  6.19, -22.46,   0.44, -0.098,  0.402, -467., 45.93, 40.88, 46.80, 48.54,  -0.26, 2.8, 56110., 77245., 0.1,146.3, 99.6,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   669., 1282.,  6.19, -22.46,   0.31,  0.105,  0.194, -467., 45.57, 40.57, 46.67, 48.20,  -0.26, 2.7, 61205., 76806., 0.1,147.0, 99.6,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   674., 1248.,  6.19, -22.46,   0.31, -0.098,  0.402, -479., 45.69, 40.88, 46.80, 48.37,  -0.26, 2.7, 62988., 67575., 0.1,147.4, 99.7,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   669., 1300.,  6.19, -22.46,   0.31,  0.105,  0.194, -491., 45.45, 40.57, 46.67, 48.20,  -0.48, 2.8, 67574., 69993., 0.1,147.8, 99.6,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   672., 1248.,  6.19, -22.46,   0.31,  0.004, -0.015, -515., 45.45, 40.88, 46.67, 48.37,  -0.26, 2.7, 65536., 66916., 0.1,148.2, 99.9,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   664., 1282.,  6.19, -22.81,   0.18,  0.207, -0.015, -551., 45.09, 40.57, 46.67, 48.20,  -0.48, 2.8, 61460., 68235., 0.1,148.9, 99.7,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   672., 1248.,  6.19, -22.46,   0.18,  0.207, -0.431, -581., 45.09, 41.03, 46.67, 48.37,  -0.26, 2.7, 71904., 71312., 0.1,148.2,100.0,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   666., 1282.,  6.32, -22.46,   0.18,  0.410, -0.223, -605., 44.49, 40.57, 46.67, 48.37,  -0.26, 2.8, 67828., 69334., 0.1,147.8, 99.9,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   672., 1248.,  6.32, -22.46,   0.18,  0.309, -0.640, -622., 44.49, 41.03, 46.67, 48.54,  -0.26, 2.7, 68338., 77245., 0.1,148.2,100.0,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   666., 1265.,  6.32, -22.46,   0.05,  0.410, -0.223, -611., 44.13, 40.57, 46.67, 48.54,  -0.26, 2.8, 63498., 82081., 0.1,148.2,100.0,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   672., 1248.,  6.32, -22.81,   0.05,  0.105, -0.223, -587., 44.01, 41.03, 46.67, 48.54,  -0.26, 2.7, 54837., 84278., 0.1,146.7,100.2,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   666., 1282.,  6.45, -22.46,  -0.08,  0.410,  0.194, -557., 43.41, 40.57, 46.67, 48.54,  -0.48, 2.7, 59932., 87355., 0.1,147.4, 99.9,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   672., 1248.,  6.45, -22.46,  -0.08,  0.207, -0.015, -527., 43.41, 41.03, 46.54, 48.54,  -0.26, 2.7, 61205., 86916., 0.1,147.0,100.0,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
   666., 1248.,  6.58, -22.46,  -0.08,  0.410,  0.611, -503., 43.05, 40.73, 46.67, 48.54,  -0.48, 2.7, 64772., 79443., 0.1,147.4, 99.9,0.,193057.00,  3228.40,  9702.93, 383.4,143.4, 346.71,  1.70,  2., -0.360
